Iterations,VI avg moves,QL avg moves
18820,3138.3,495.5
18825,2437.1,552.5
18830,2682.3,218.3
18835,3218.9,808.5
18840,1914.2,361.4
18845,2444.7,350.7
18850,2942.1,368
18855,1721.5,178.5
18860,2389.7,441.2
18865,2501.6,448.2
18870,2306.3,345.4
18875,2256,380
18880,3071.3,535.8
18885,2231.6,475.9
18890,3520.6,535.9
18895,2251.7,395.5
18900,2740.1,695.2
18905,2292.3,265.4
18910,2178.1,385.4
18915,3242.2,445.8
18920,2966,563.1
18925,1988.9,375.5
18930,3588.8,530
18935,2879.3,555.6
18940,2541.1,632.9
18945,2764.5,565.8
18950,3720.4,405.9
18955,2121.4,348.3
18960,2524.3,360.8
18965,1874.3,497.9
18970,3155.8,395
18975,2814.7,755.6
18980,2860.3,685.9
18985,3606.8,408.4
18990,3178,398.5
18995,2533,532.5
19000,2409.6,348.3
19005,3954.2,676
19010,4028.4,522.5
19015,3068.9,170.7
19020,3842.1,712.5
19025,3481.8,308.9
19030,2496.3,505.7
19035,3870.5,615
19040,2507.2,595.9
19045,1818.9,488.4
19050,1899,613.1
19055,2660.5,320.9
19060,3627.7,380.9
19065,2084.8,358.8
19070,2794.3,395.8
19075,3570.5,492.5
19080,2614.9,238.3
19085,3737.1,238
19090,2472,328.5
19095,1582.2,408.8
19100,2299.3,401.3
19105,2867,468
19110,2854.9,238
19115,3427.2,360.9
19120,2552.3,290.9
19125,2391.4,250.9
19130,2514.9,497.9
19135,3030.1,438.5
19140,2330.4,347.7
19145,2522.6,448.6
19150,1840.8,440.5
19155,1799.8,398.8
19160,1634.6,260.6
19165,1431.5,338.4
19170,3231.1,615.6
19175,3736.2,400.9
19180,3408.2,425.9
19185,3583.7,340.7
19190,1364.6,287.7
19195,2473.5,423.1
19200,4149.9,368
19205,3225.8,420.8
19210,2858.3,458.3
19215,2038.6,293.7
19220,2861,228.5
19225,2662.9,278.6
19230,4278.5,578.5
19235,3567.8,478.3
19240,2164,575.6
19245,3484.2,358.4
19250,2432.7,331.3
19255,2417.9,535
19260,2526.5,335.8
19265,3254,765.9
19270,2591.1,358.9
19275,2802,160.8
19280,4243.9,585.6
19285,2466.3,328.3
19290,1644,475.6
19295,3558.5,412.5
19300,1877.9,663.1
19305,3826.8,498.8
19310,2194.4,305.6
19315,4082.6,405.9
19320,2471.2,485.4
19325,2360.1,317.9
19330,2971.1,505.5
19335,4676.9,356
19340,3482.8,525.5
19345,2863.2,416
19350,2271.4,171.1
19355,4036.2,335.6
19360,4326.2,408
19365,2733.4,405.9
19370,2903.6,238.2
19375,1710.8,525.5
19380,2577.3,613
19385,3401.9,430.8
19390,2412.5,752.5
19395,3259.1,371.4
19400,4537.1,338.8
19405,4575,228.9
19410,3257.8,426
19415,3143.9,281
19420,3546.6,543.8
19425,2975.7,575
19430,2359,448.5
19435,2338.3,303.3
19440,4028.8,460.4
19445,3312.6,820
19450,3497.5,673
19455,3947.6,241.1
19460,2923.9,456
19465,2869.3,862.5
19470,5009.7,692.9
19475,1828.9,708.2
19480,2441.5,481.2
19485,2006.1,597.9
19490,2170.9,495.5
19495,1728.6,635.5
19500,3682.7,432.5
19505,3046,221.7
19510,4110.6,558
19515,3556.4,340.7
19520,3495.5,475.7
19525,4651.1,1090
19530,4016.8,952.9
19535,3012.1,735.3
19540,2985.7,712.9
19545,3398.1,645.6
19550,1934.2,810
19555,2931.8,682.5
19560,3160.8,892.5
19565,3056.6,860
19570,4376.6,872.5
19575,4721.2,785.3
19580,2379.6,523.1
19585,3131.4,638.3
19590,2684.5,525.5
19595,2372.3,395.9
19600,2392.1,545.3
19605,1527.9,875.6
